Date,Bank,Ticker,Open,High,Low,Close,Volume,Daily_Return,Volatility_30d,MA_50,MA_200,Risk_Flag
2020-09-10,Goldman Sachs,GS,246.97,249.2,245.54,246.72,16686656,-0.006859,0.26177134411029473,248.87,189.99,Medium
2020-09-11,Goldman Sachs,GS,247.62,248.0,246.77,247.04,20940391,0.001271,0.25908419127712934,249.09,190.18,Medium
2020-09-14,Goldman Sachs,GS,252.6,253.37,248.73,250.9,19360865,0.015633,0.2603641253491758,249.22,190.39,Medium
2020-09-15,Goldman Sachs,GS,249.38,252.09,247.03,248.58,17956889,-0.00923,0.24676314034035648,249.31,190.58,Medium
2020-09-16,Goldman Sachs,GS,242.6,245.28,243.2,244.06,10013436,-0.018186,0.2494892751213276,249.33,190.75,Medium
2020-09-17,Goldman Sachs,GS,243.83,247.18,242.33,243.57,19424163,-0.002008,0.24762178320990896,249.35,190.92,Medium
2020-09-18,Goldman Sachs,GS,239.12,238.71,238.06,238.41,6087636,-0.021195,0.23416612639750822,249.26,191.07,Medium
2020-09-21,Goldman Sachs,GS,235.21,242.09,236.86,237.43,11683802,-0.004092,0.2338314565926964,249.22,191.2,Medium
2020-09-22,Goldman Sachs,GS,236.4,239.47,236.03,236.45,13630194,-0.004142,0.20489396202947988,249.24,191.33,Medium
2020-09-23,Goldman Sachs,GS,226.96,227.68,227.34,227.34,24372133,-0.038522,0.2236100150016727,249.04,191.42,Medium
2020-09-24,Goldman Sachs,GS,228.55,231.71,227.92,229.3,21143117,0.008634,0.22069224129742934,248.8,191.54,Medium
2020-09-25,Goldman Sachs,GS,229.28,230.08,228.05,228.71,10982134,-0.002599,0.2196630487749127,248.36,191.65,Medium
2020-09-28,Goldman Sachs,GS,231.69,233.31,231.39,233.03,13038810,0.018891,0.22360070089903106,248.04,191.76,Medium
2020-09-29,Goldman Sachs,GS,234.37,234.16,232.89,233.88,14638293,0.003672,0.1992767124569978,247.77,191.89,Medium
2020-09-30,Goldman Sachs,GS,237.32,238.85,236.19,236.66,24395991,0.011863,0.2001091605997018,247.6,192.05,Medium
2020-10-01,Goldman Sachs,GS,242.47,241.68,239.98,241.16,9872210,0.019019,0.20035832389345126,247.44,192.22,Medium
2020-10-02,Goldman Sachs,GS,239.37,241.2,240.53,240.73,21954903,-0.001797,0.1986608666956381,247.21,192.38,Medium
2020-10-05,Goldman Sachs,GS,238.98,242.92,239.23,240.79,11811161,0.000265,0.19875278723979248,247.05,192.56,Medium
2020-10-06,Goldman Sachs,GS,235.22,236.06,234.77,234.89,12956632,-0.024503,0.20883175987815386,246.83,192.7,Medium
2020-10-07,Goldman Sachs,GS,239.2,239.9,238.15,239.54,19659884,0.019799,0.21913810655134894,246.64,192.87,Medium
2020-10-08,Goldman Sachs,GS,242.53,240.87,238.18,239.06,24298155,-0.002017,0.21389849911085368,246.4,193.05,Medium
2020-10-09,Goldman Sachs,GS,235.88,235.76,234.61,235.34,16624860,-0.015561,0.21615830592220747,246.03,193.17,Medium
2020-10-12,Goldman Sachs,GS,238.21,239.64,237.0,238.14,8283145,0.011927,0.21942645703708633,245.78,193.32,Medium
2020-10-13,Goldman Sachs,GS,229.84,231.19,229.43,230.04,7545650,-0.034051,0.23863557264914678,245.52,193.4,Medium
2020-10-14,Goldman Sachs,GS,227.15,230.68,224.51,228.54,15827914,-0.006483,0.23827379983890168,245.29,193.47,Medium
2020-10-15,Goldman Sachs,GS,232.53,232.15,230.83,231.88,13189719,0.014582,0.24094269064898485,245.08,193.58,Medium
2020-10-16,Goldman Sachs,GS,230.25,231.59,230.3,230.34,23913291,-0.006616,0.2377214971708672,244.67,193.7,Medium
2020-10-19,Goldman Sachs,GS,227.71,229.65,226.31,227.8,23700422,-0.011028,0.23770029600561846,244.25,193.81,Medium
2020-10-20,Goldman Sachs,GS,226.48,226.67,225.5,226.37,23365351,-0.006276,0.23738121225880973,243.61,193.92,Medium
2020-10-21,Goldman Sachs,GS,219.51,221.94,217.65,219.27,20071312,-0.031376,0.24897849468537056,242.77,194.02,Medium
2020-10-22,Goldman Sachs,GS,219.87,222.19,220.21,221.8,14323874,0.011546,0.2528472768571356,242.09,194.12,Medium
2020-10-23,Goldman Sachs,GS,222.36,222.25,219.21,221.43,20057989,-0.001657,0.25251749433737775,241.38,194.23,Medium
2020-10-26,Goldman Sachs,GS,219.61,220.98,219.77,220.55,12402062,-0.004011,0.24590396933975728,240.59,194.35,Medium
2020-10-27,Goldman Sachs,GS,219.52,220.57,217.53,219.67,7325782,-0.003953,0.2454358936362701,239.97,194.44,Medium
2020-10-28,Goldman Sachs,GS,221.2,220.81,218.71,219.78,8674908,0.0005,0.24199901570529384,239.31,194.55,Medium
2020-10-29,Goldman Sachs,GS,224.08,223.86,221.61,222.11,14817515,0.010568,0.24533724186869377,238.59,194.69,Medium
2020-10-30,Goldman Sachs,GS,220.1,222.69,219.03,221.99,18143195,-0.000542,0.2392194324963214,237.84,194.84,Medium
2020-11-02,Goldman Sachs,GS,217.32,218.78,213.47,217.29,5390979,-0.021166,0.24539101861888465,237.0,194.97,Medium
2020-11-03,Goldman Sachs,GS,219.62,221.02,218.71,219.32,19244116,0.009341,0.24786571118746734,236.22,195.12,Medium
2020-11-04,Goldman Sachs,GS,219.43,222.69,221.08,221.1,14280776,0.00813,0.224544277093175,235.48,195.3,Medium
2020-11-05,Goldman Sachs,GS,222.77,222.09,221.26,221.88,8908193,0.003515,0.2231553012372542,234.86,195.46,Medium
2020-11-06,Goldman Sachs,GS,225.83,225.79,224.21,225.7,12265300,0.017211,0.22922575759329641,234.36,195.63,Medium
2020-11-09,Goldman Sachs,GS,226.09,227.58,221.91,225.87,18125051,0.000756,0.2219140233800096,233.9,195.8,Medium
2020-11-10,Goldman Sachs,GS,228.83,231.89,226.6,229.88,18403670,0.01778,0.2281440464964911,233.51,195.98,Medium
2020-11-11,Goldman Sachs,GS,235.53,236.35,232.9,235.04,21296407,0.022439,0.23506794255070318,233.27,196.19,Medium
2020-11-12,Goldman Sachs,GS,238.26,237.93,235.13,237.26,6348745,0.009448,0.22987508200459808,233.14,196.4,Medium
2020-11-13,Goldman Sachs,GS,234.68,236.5,232.97,234.53,8621093,-0.011501,0.23208241878959204,232.89,196.61,Medium
2020-11-16,Goldman Sachs,GS,233.51,236.12,234.03,234.12,17344133,-0.001782,0.2320793466223909,232.6,196.81,Medium
2020-11-17,Goldman Sachs,GS,238.23,240.36,237.34,238.75,8216788,0.019788,0.22829563819477278,232.45,197.02,Medium
2020-11-18,Goldman Sachs,GS,233.44,234.59,233.14,233.18,6945956,-0.023308,0.2310352605947472,232.14,197.18,Medium
2020-11-19,Goldman Sachs,GS,231.87,231.94,231.03,231.81,16444764,-0.005895,0.23148670895651272,231.85,197.3,Medium
2020-11-20,Goldman Sachs,GS,231.66,232.22,227.94,230.62,9000570,-0.005123,0.22769670899507133,231.52,197.42,Medium
2020-11-23,Goldman Sachs,GS,227.0,229.37,227.26,227.54,10753876,-0.013348,0.22742133254792932,231.05,197.54,Medium
2020-11-24,Goldman Sachs,GS,229.33,232.07,229.21,230.73,6679189,0.014024,0.20944832502424568,230.69,197.73,Medium
2020-11-25,Goldman Sachs,GS,232.58,232.23,230.28,232.17,13777278,0.006212,0.20916766365685913,230.46,197.93,Medium
2020-11-26,Goldman Sachs,GS,229.08,229.66,228.62,229.63,24100174,-0.01092,0.20741493979523765,230.18,198.16,Medium
2020-11-27,Goldman Sachs,GS,232.79,232.49,231.28,231.89,5535549,0.009814,0.2084905201048057,230.05,198.42,Medium
2020-11-30,Goldman Sachs,GS,231.38,232.36,230.08,231.37,9649582,-0.002217,0.20587574977560846,229.93,198.68,Medium
2020-12-01,Goldman Sachs,GS,228.94,230.35,225.28,228.19,19576466,-0.013741,0.20915300665223283,229.76,198.96,Medium
2020-12-02,Goldman Sachs,GS,224.55,225.79,222.62,225.69,12040335,-0.01095,0.18970201832950973,229.73,199.23,Medium
2020-12-03,Goldman Sachs,GS,227.47,227.33,226.44,227.31,13165998,0.007145,0.18800364666166117,229.69,199.51,Medium
2020-12-04,Goldman Sachs,GS,229.92,232.21,228.37,230.73,21971606,0.015066,0.19223850944361648,229.73,199.83,Medium
2020-12-07,Goldman Sachs,GS,227.63,230.26,228.09,229.03,6651156,-0.007388,0.19331713456715405,229.65,200.19,Medium
2020-12-08,Goldman Sachs,GS,230.06,232.91,230.67,231.05,11099607,0.008852,0.1938379063101524,229.59,200.56,Medium
2020-12-09,Goldman Sachs,GS,236.23,237.74,236.39,236.87,5880169,0.025188,0.20531344640863897,229.6,200.98,Medium
2020-12-10,Goldman Sachs,GS,233.69,233.14,231.82,232.24,24829273,-0.019548,0.2135210452894918,229.42,201.37,Medium
2020-12-11,Goldman Sachs,GS,232.94,234.38,233.32,233.61,6362279,0.005879,0.21377841186931268,229.27,201.78,Medium
2020-12-14,Goldman Sachs,GS,235.22,237.33,235.51,236.73,22959431,0.013359,0.20479186917197584,229.19,202.24,Medium
2020-12-15,Goldman Sachs,GS,236.6,236.79,236.13,236.44,17248136,-0.001221,0.20421059847209447,229.22,202.69,Medium
2020-12-16,Goldman Sachs,GS,241.15,241.19,241.06,241.12,9007873,0.019779,0.20967514527530592,229.26,203.21,Medium
2020-12-17,Goldman Sachs,GS,248.92,249.56,249.14,249.53,19311059,0.034906,0.2292039201369036,229.47,203.78,Medium
2020-12-18,Goldman Sachs,GS,250.75,251.08,250.82,250.95,18074241,0.005685,0.22585109971367376,229.78,204.37,Medium
2020-12-21,Goldman Sachs,GS,251.32,250.36,248.64,250.1,17302403,-0.003401,0.22663225847292323,230.02,205.0,Medium
2020-12-22,Goldman Sachs,GS,254.87,254.14,253.83,254.02,22406646,0.015664,0.22555415174570403,230.5,205.67,Medium
2020-12-23,Goldman Sachs,GS,258.21,259.73,257.04,257.45,20664461,0.013539,0.22045369510844104,231.07,206.35,Medium
2020-12-24,Goldman Sachs,GS,245.85,247.61,246.56,247.31,8496020,-0.03939,0.2515462796012995,231.38,206.98,Medium
2020-12-25,Goldman Sachs,GS,250.94,247.9,245.29,247.37,19767599,0.000235,0.24855508010516045,231.72,207.63,Medium
2020-12-28,Goldman Sachs,GS,247.2,246.09,245.6,245.9,21900174,-0.005937,0.24937981715187665,232.09,208.28,Medium
2020-12-29,Goldman Sachs,GS,248.15,249.4,245.12,247.51,11186534,0.006525,0.24395087120113562,232.51,208.94,Medium
2020-12-30,Goldman Sachs,GS,245.38,248.05,245.95,246.82,10889329,-0.002772,0.23295092702553286,233.06,209.62,Medium
2020-12-31,Goldman Sachs,GS,247.73,248.28,244.95,246.56,8078163,-0.001064,0.23194667425661317,233.55,210.28,Medium
2021-01-01,Goldman Sachs,GS,242.67,243.6,241.69,243.28,12188635,-0.013317,0.23537340478177537,233.99,210.94,Medium
2021-01-04,Goldman Sachs,GS,245.92,246.77,245.5,246.16,11364276,0.011846,0.2325102671078537,234.5,211.62,Medium
2021-01-05,Goldman Sachs,GS,250.52,252.65,251.2,252.64,22486703,0.026342,0.24032004890145967,235.16,212.35,Medium
2021-01-06,Goldman Sachs,GS,247.79,249.35,248.6,249.34,21770934,-0.013072,0.2446376155480196,235.75,213.06,Medium
2021-01-07,Goldman Sachs,GS,244.46,245.12,243.23,243.92,5242273,-0.021724,0.2516886409234152,236.19,213.76,Medium
2021-01-08,Goldman Sachs,GS,245.3,244.41,243.06,244.07,24706829,0.000593,0.2506610722474913,236.63,214.44,Medium
2021-01-11,Goldman Sachs,GS,244.86,246.43,243.06,244.03,7231958,-0.000174,0.250444379307414,237.17,215.13,Medium
2021-01-12,Goldman Sachs,GS,249.4,249.07,245.48,248.59,10512555,0.018718,0.2505014913345654,237.75,215.82,Medium
2021-01-13,Goldman Sachs,GS,243.77,245.47,242.85,243.85,13171541,-0.01908,0.255488276436371,238.21,216.48,Medium
2021-01-14,Goldman Sachs,GS,241.36,242.76,241.14,241.85,12643396,-0.008194,0.2570365140647101,238.61,217.12,Medium
2021-01-15,Goldman Sachs,GS,234.08,234.87,232.94,233.74,13472635,-0.033545,0.27394288442819853,238.77,217.72,Medium
2021-01-18,Goldman Sachs,GS,239.85,241.95,238.34,238.86,8601820,0.021932,0.27965634322839134,239.03,218.32,Medium
2021-01-19,Goldman Sachs,GS,239.88,242.46,238.41,239.87,17130466,0.004223,0.27892741235110385,239.23,218.92,Medium
2021-01-20,Goldman Sachs,GS,239.63,238.21,236.35,238.19,17893297,-0.007021,0.2705522645727591,239.29,219.53,Medium
2021-01-21,Goldman Sachs,GS,233.04,235.07,231.44,233.3,23807137,-0.020546,0.2712039661357073,239.21,220.1,Medium
2021-01-22,Goldman Sachs,GS,227.72,231.23,227.4,228.84,24903532,-0.0191,0.2763466304050416,239.1,220.65,Medium
2021-01-25,Goldman Sachs,GS,230.38,230.8,229.42,230.4,11371952,0.006802,0.2741253178461669,239.02,221.21,Medium
2021-01-26,Goldman Sachs,GS,226.56,228.36,224.86,226.44,5861064,-0.017163,0.2782221039804288,238.78,221.75,Medium
2021-01-27,Goldman Sachs,GS,226.78,227.01,226.02,226.88,11129842,0.001916,0.27119541722005297,238.65,222.26,Medium
2021-01-28,Goldman Sachs,GS,235.74,237.11,233.68,234.24,5826860,0.032451,0.26837998207813873,238.7,222.84,Medium
2021-01-29,Goldman Sachs,GS,233.96,233.04,232.03,233.02,7634052,-0.005196,0.2675354123246568,238.75,223.4,Medium
2021-02-01,Goldman Sachs,GS,227.92,230.69,226.78,229.56,12846257,-0.014864,0.26998566096537485,238.79,223.95,Medium
2021-02-02,Goldman Sachs,GS,232.77,232.7,228.99,231.0,20917623,0.006294,0.2657767044767026,238.79,224.51,Medium
2021-02-03,Goldman Sachs,GS,223.5,226.65,224.81,226.61,24380078,-0.019027,0.2648983912305583,238.68,225.03,Medium
2021-02-04,Goldman Sachs,GS,235.31,235.19,229.46,232.81,18368666,0.027365,0.2582121978518897,238.75,225.6,Medium
2021-02-05,Goldman Sachs,GS,237.68,240.87,235.95,238.02,11505226,0.022383,0.26760063378523985,238.87,226.17,Medium
2021-02-08,Goldman Sachs,GS,237.24,237.51,233.69,237.47,15806173,-0.002308,0.2672426103558466,238.99,226.72,Medium
2021-02-09,Goldman Sachs,GS,234.11,238.71,233.54,234.18,11772850,-0.013853,0.2687612836692019,239.11,227.22,Medium
2021-02-10,Goldman Sachs,GS,233.12,233.64,231.16,232.67,22460390,-0.006427,0.2690959125188355,239.25,227.71,Medium
2021-02-11,Goldman Sachs,GS,231.66,232.08,231.11,231.66,5735346,-0.004379,0.26918573764711357,239.34,228.21,Medium
2021-02-12,Goldman Sachs,GS,232.96,235.09,231.87,233.12,12941527,0.006318,0.2679855751172001,239.38,228.71,Medium
2021-02-15,Goldman Sachs,GS,238.55,238.89,236.56,237.0,8196495,0.01665,0.2703817118291127,239.54,229.2,Medium
2021-02-16,Goldman Sachs,GS,233.86,235.42,233.2,233.2,16994937,-0.016046,0.26070337280529216,239.59,229.65,Medium
2021-02-17,Goldman Sachs,GS,235.84,238.9,235.07,236.98,12125789,0.016198,0.2642028007835046,239.59,230.1,Medium
2021-02-18,Goldman Sachs,GS,240.23,239.92,234.31,239.35,8983682,0.010005,0.25911527125346856,239.73,230.56,Medium
2021-02-19,Goldman Sachs,GS,238.12,239.39,235.75,237.5,18540892,-0.007719,0.2599284936895874,239.81,231.01,Medium
2021-02-22,Goldman Sachs,GS,232.86,233.5,232.45,233.5,14686134,-0.016836,0.2640444892014248,239.74,231.43,Medium
2021-02-23,Goldman Sachs,GS,234.92,236.6,233.9,233.99,11577818,0.002108,0.2573874299867004,239.7,231.85,Medium
2021-02-24,Goldman Sachs,GS,229.97,230.42,228.77,230.15,18305628,-0.016409,0.25594958708243487,239.48,232.23,Medium
2021-02-25,Goldman Sachs,GS,233.67,235.52,233.44,233.93,11944193,0.016399,0.26049494437360365,239.16,232.61,Medium
2021-02-26,Goldman Sachs,GS,229.57,231.89,229.6,229.85,18640120,-0.017422,0.24681213548759062,238.74,232.95,Medium
2021-03-01,Goldman Sachs,GS,229.08,233.02,231.34,231.9,20758524,0.008903,0.23932367800285403,238.38,233.28,Medium
2021-03-02,Goldman Sachs,GS,231.06,232.25,227.36,231.67,19458983,-0.000992,0.2388348163588353,237.93,233.6,Medium
2021-03-03,Goldman Sachs,GS,230.51,229.95,226.87,229.69,13626632,-0.008551,0.2392080471735992,237.38,233.89,Medium
2021-03-04,Goldman Sachs,GS,229.35,231.78,228.47,229.38,23646899,-0.001342,0.232010174785682,237.02,234.19,Medium
2021-03-05,Goldman Sachs,GS,231.85,234.75,233.2,233.34,11229375,0.017286,0.23057201398393268,236.74,234.51,Medium
2021-03-08,Goldman Sachs,GS,230.13,231.87,228.04,229.03,7475675,-0.018499,0.2363897859133336,236.4,234.79,Medium
2021-03-09,Goldman Sachs,GS,227.27,227.7,226.1,227.61,8251364,-0.006213,0.23160013533737323,236.0,235.05,Medium
2021-03-10,Goldman Sachs,GS,223.6,226.65,224.22,224.97,23354582,-0.011561,0.23405022774533105,235.56,235.29,Medium
2021-03-11,Goldman Sachs,GS,227.38,225.32,223.55,224.9,6983044,-0.00033,0.21264537614584253,235.13,235.51,Medium
2021-03-12,Goldman Sachs,GS,221.36,224.88,219.36,222.54,5974299,-0.010505,0.21404943582150224,234.72,235.72,Medium
2021-03-15,Goldman Sachs,GS,217.35,219.86,215.98,216.4,7887639,-0.027567,0.2239083848732903,234.12,235.87,Medium
2021-03-16,Goldman Sachs,GS,212.05,213.19,209.44,212.87,8157604,-0.016339,0.22633363158932826,233.33,235.99,Medium
2021-03-17,Goldman Sachs,GS,218.56,221.29,218.09,218.42,8133219,0.02607,0.2354870129471525,232.71,236.13,Medium
2021-03-18,Goldman Sachs,GS,218.34,221.0,218.89,219.33,20834362,0.004163,0.22020402354634658,232.22,236.26,Medium
2021-03-19,Goldman Sachs,GS,218.76,222.45,217.68,220.12,22162426,0.003622,0.20864051093601488,231.74,236.38,Medium
2021-03-22,Goldman Sachs,GS,219.77,219.21,218.67,219.2,15947455,-0.004173,0.20869411681177846,231.24,236.49,Medium
2021-03-23,Goldman Sachs,GS,219.53,220.03,218.85,219.08,12260623,-0.000535,0.2059957019264035,230.65,236.59,Medium
2021-03-24,Goldman Sachs,GS,218.91,219.45,215.57,217.66,21177500,-0.006491,0.2060073658877608,230.13,236.69,Medium
2021-03-25,Goldman Sachs,GS,219.49,221.45,218.37,219.53,5678387,0.008576,0.20819370238234616,229.68,236.77,Medium
2021-03-26,Goldman Sachs,GS,222.38,221.36,219.07,219.94,23603674,0.001865,0.20709918157999424,229.4,236.83,Medium
2021-03-29,Goldman Sachs,GS,216.23,216.83,215.17,215.94,14223148,-0.018168,0.20463385451399568,228.94,236.86,Medium
2021-03-30,Goldman Sachs,GS,217.48,216.98,216.01,216.86,21851223,0.004274,0.20184685350894635,228.48,236.88,Medium
2021-03-31,Goldman Sachs,GS,207.11,209.38,207.8,208.53,8965782,-0.038444,0.219587211705556,227.89,236.83,Medium
2021-04-01,Goldman Sachs,GS,209.3,210.18,207.37,209.94,13222530,0.006795,0.2179789447087604,227.42,236.75,Medium
2021-04-02,Goldman Sachs,GS,205.88,206.92,205.0,205.34,5553964,-0.021918,0.22374091743997734,226.95,236.63,Medium
2021-04-05,Goldman Sachs,GS,205.0,206.65,203.48,205.09,15764685,-0.001235,0.22096413088853162,226.45,236.5,Medium
2021-04-06,Goldman Sachs,GS,201.48,203.0,199.28,201.29,12158851,-0.018536,0.2239068333626657,225.95,236.35,Medium
2021-04-07,Goldman Sachs,GS,200.53,201.79,201.07,201.35,18529515,0.000322,0.2216795593421372,225.43,236.22,Medium
2021-04-08,Goldman Sachs,GS,203.37,205.96,202.22,203.24,14440687,0.009385,0.2168539059983901,224.81,236.06,Medium
2021-04-09,Goldman Sachs,GS,208.23,208.33,207.44,208.11,18926249,0.023945,0.2284103186219469,224.32,235.92,Medium
2021-04-12,Goldman Sachs,GS,201.92,204.1,200.43,203.12,14329655,-0.023996,0.2331078118703432,223.79,235.71,Medium
2021-04-13,Goldman Sachs,GS,206.95,208.46,203.57,206.29,5033399,0.01564,0.2400415827355896,223.29,235.52,Medium
2021-04-14,Goldman Sachs,GS,205.02,207.46,205.51,206.78,21859024,0.002343,0.24022414587426613,222.9,235.34,Medium
2021-04-15,Goldman Sachs,GS,205.55,205.38,204.58,205.37,8158712,-0.00682,0.2403438354961922,222.35,235.15,Medium
2021-04-16,Goldman Sachs,GS,209.72,208.27,207.0,207.88,24490433,0.012244,0.23696271378350092,221.75,234.98,Medium
2021-04-19,Goldman Sachs,GS,207.87,207.63,205.32,207.17,12957673,-0.003438,0.2327929791347106,221.14,234.82,Medium
2021-04-20,Goldman Sachs,GS,210.27,211.53,208.3,209.56,5148517,0.011578,0.2364958671052166,220.65,234.69,Medium
2021-04-21,Goldman Sachs,GS,205.42,206.44,206.03,206.35,13272822,-0.015349,0.23798749196503352,220.12,234.54,Medium
2021-04-22,Goldman Sachs,GS,206.16,207.05,203.83,204.35,24074337,-0.009691,0.2386997887920999,219.57,234.35,Medium
2021-04-23,Goldman Sachs,GS,208.87,207.83,207.26,207.44,19383661,0.015138,0.24329377614727427,219.06,234.13,Medium
2021-04-26,Goldman Sachs,GS,211.46,213.1,212.06,212.35,6361571,0.023671,0.24223498254995973,218.57,233.95,Medium
2021-04-27,Goldman Sachs,GS,211.79,212.52,208.9,212.29,17048277,-0.000274,0.23754607812267084,218.15,233.77,Medium
2021-04-28,Goldman Sachs,GS,204.31,203.94,202.24,203.03,10259844,-0.043618,0.25626281599910883,217.47,233.56,Medium
2021-04-29,Goldman Sachs,GS,204.27,204.9,201.0,202.45,16762229,-0.002857,0.25552998659648535,216.73,233.33,Medium
2021-04-30,Goldman Sachs,GS,201.33,203.21,200.17,202.61,10207445,0.000788,0.2550678981055558,216.03,233.08,Medium
2021-05-03,Goldman Sachs,GS,200.91,203.43,200.17,201.93,17417898,-0.003388,0.2550368484814802,215.4,232.85,Medium
2021-05-04,Goldman Sachs,GS,202.91,205.1,202.36,203.05,22967351,0.005575,0.2560807446267815,214.78,232.63,Medium
2021-05-05,Goldman Sachs,GS,199.4,205.52,200.41,201.58,16672478,-0.007233,0.2561926846688801,214.21,232.4,Medium
2021-05-06,Goldman Sachs,GS,204.32,207.07,204.26,204.3,9659508,0.013489,0.25841242040292206,213.62,232.16,Medium
2021-05-07,Goldman Sachs,GS,201.79,202.53,198.85,200.61,18493353,-0.018096,0.2620907932370791,213.04,231.9,Medium
2021-05-10,Goldman Sachs,GS,203.1,205.24,203.93,204.57,10838684,0.019756,0.2659490255586325,212.49,231.67,Medium
2021-05-11,Goldman Sachs,GS,209.75,209.66,209.54,209.62,18574752,0.024689,0.2762913677512601,212.05,231.5,Medium
2021-05-12,Goldman Sachs,GS,206.06,206.8,205.59,206.66,14277269,-0.014102,0.2558653185494813,211.59,231.33,Medium
2021-05-13,Goldman Sachs,GS,205.42,203.86,201.72,203.75,6788442,-0.01411,0.2580821756710781,211.07,231.14,Medium
2021-05-14,Goldman Sachs,GS,204.54,209.07,204.69,205.12,5198727,0.006746,0.25104330706498446,210.51,230.91,Medium
2021-05-17,Goldman Sachs,GS,202.87,203.09,198.3,201.34,9257263,-0.018419,0.2567051789533316,209.96,230.67,Medium
2021-05-18,Goldman Sachs,GS,199.24,200.98,199.54,199.84,21637112,-0.00748,0.25190541548862444,209.4,230.38,Medium
2021-05-19,Goldman Sachs,GS,204.15,206.04,202.01,203.36,22071075,0.017641,0.2571158432962558,208.97,230.09,Medium
2021-05-20,Goldman Sachs,GS,206.04,206.8,202.6,205.78,20323550,0.011894,0.25797416519793676,208.59,229.84,Medium
2021-05-21,Goldman Sachs,GS,212.11,212.92,212.02,212.26,5918640,0.031463,0.26473230933084335,208.38,229.62,Medium
2021-05-24,Goldman Sachs,GS,212.04,214.65,210.55,212.89,17732119,0.002967,0.25411421300859827,208.31,229.38,Medium
2021-05-25,Goldman Sachs,GS,211.24,211.72,210.74,210.9,12017313,-0.009342,0.2525083872591301,208.27,229.18,Medium
2021-05-26,Goldman Sachs,GS,210.66,211.45,210.09,211.13,5517602,0.001085,0.25247045486963954,208.13,228.97,Medium
2021-05-27,Goldman Sachs,GS,209.96,212.27,210.22,210.68,14812726,-0.002094,0.25159827371374766,207.95,228.74,Medium
2021-05-28,Goldman Sachs,GS,211.84,211.79,206.95,210.29,12646027,-0.001873,0.24942094392395595,207.76,228.49,Medium
2021-05-31,Goldman Sachs,GS,210.84,211.1,208.21,210.27,22340772,-9.7e-05,0.24914993235955804,207.58,228.25,Medium
2021-06-01,Goldman Sachs,GS,207.91,208.13,206.74,207.24,19670821,-0.014396,0.25058737578739626,207.34,227.99,Medium
2021-06-02,Goldman Sachs,GS,207.81,211.67,206.76,208.22,11292204,0.004722,0.24680213461503503,207.15,227.74,Medium
2021-06-03,Goldman Sachs,GS,203.47,205.97,203.16,203.66,21761196,-0.021907,0.25359638819401237,206.83,227.49,Medium
2021-06-04,Goldman Sachs,GS,201.17,201.91,200.22,201.42,9800778,-0.011011,0.2513571758195619,206.46,227.25,Medium
2021-06-07,Goldman Sachs,GS,201.43,201.34,200.58,201.1,24791695,-0.001594,0.2403557451607497,206.17,227.01,Medium
2021-06-08,Goldman Sachs,GS,194.62,196.53,193.65,194.0,19634733,-0.035307,0.25924994840125837,205.71,226.73,Medium
2021-06-09,Goldman Sachs,GS,196.37,198.42,195.38,196.4,6003658,0.012388,0.23215724002319238,205.47,226.48,Medium
2021-06-10,Goldman Sachs,GS,189.35,190.71,189.62,190.1,23916516,-0.032056,0.24899654148591055,205.07,226.21,Medium
2021-06-11,Goldman Sachs,GS,192.89,193.4,189.54,192.16,13976056,0.010823,0.25164924253552484,204.81,225.94,Medium
2021-06-14,Goldman Sachs,GS,188.33,191.43,186.94,188.3,5953449,-0.020082,0.2572446964570825,204.47,225.64,Medium
2021-06-15,Goldman Sachs,GS,185.8,188.33,184.29,187.15,6833144,-0.006099,0.25640286570040377,204.19,225.34,Medium
2021-06-16,Goldman Sachs,GS,186.72,189.28,186.92,188.73,18948313,0.008453,0.25795915764158983,203.94,225.04,Medium
2021-06-17,Goldman Sachs,GS,195.61,195.67,193.18,195.32,18255358,0.034895,0.27600427299593344,203.78,224.78,Medium
2021-06-18,Goldman Sachs,GS,194.92,196.13,195.25,195.73,16544226,0.002112,0.2715288195376638,203.53,224.53,Medium
2021-06-21,Goldman Sachs,GS,190.09,190.08,187.9,189.68,19531466,-0.030946,0.27805777176300406,203.26,224.22,Medium
2021-06-22,Goldman Sachs,GS,191.83,193.68,191.02,192.58,24955912,0.015297,0.2713681687192791,202.99,223.94,Medium
2021-06-23,Goldman Sachs,GS,192.06,192.89,190.9,191.93,19611049,-0.003375,0.269217495365185,202.69,223.68,Medium
2021-06-24,Goldman Sachs,GS,191.83,195.76,191.02,192.19,21924483,0.001379,0.26705895139568997,202.43,223.42,Medium
2021-06-25,Goldman Sachs,GS,195.63,194.63,193.48,193.93,14947101,0.009063,0.26778721754263696,202.15,223.2,Medium
2021-06-28,Goldman Sachs,GS,188.08,187.42,186.97,187.19,6095899,-0.034769,0.28053119058361775,201.75,222.95,Medium
2021-06-29,Goldman Sachs,GS,188.52,187.78,183.51,187.26,23166616,0.000381,0.28018870557573683,201.3,222.7,Medium
2021-06-30,Goldman Sachs,GS,186.13,188.83,185.46,186.11,11720981,-0.006174,0.27410821773488137,200.9,222.5,Medium
2021-07-01,Goldman Sachs,GS,190.52,190.89,187.96,189.74,23947059,0.01952,0.2785178121211368,200.6,222.3,Medium
2021-07-02,Goldman Sachs,GS,192.05,193.88,191.21,191.96,17396505,0.011729,0.26301584166779907,200.3,222.12,Medium
