Date,Bank,Ticker,Open,High,Low,Close,Volume,Daily_Return,Volatility_30d,MA_50,MA_200,Risk_Flag,Year,Quarter,Month,YearQ
2019-07-05,JPMorgan Chase,JPM,151.59,153.21,152.16,152.26,22156161,0.008843,0.2264353602196289,134.68,152.26,Medium,2019,3,7,2019Q3
2019-07-08,JPMorgan Chase,JPM,152.25,153.99,151.88,152.36,16459971,0.000608,0.2201573204765018,135.22,152.36,Medium,2019,3,7,2019Q3
2019-07-09,JPMorgan Chase,JPM,151.89,153.33,151.12,151.6,11451198,-0.004925,0.2216606998476539,135.72,151.6,Medium,2019,3,7,2019Q3
2019-07-10,JPMorgan Chase,JPM,152.09,151.91,150.28,151.8,12256684,0.001258,0.2210114553585948,136.24,151.8,Medium,2019,3,7,2019Q3
2019-07-11,JPMorgan Chase,JPM,150.68,151.27,149.39,150.59,19995045,-0.007926,0.222789038066245,136.71,150.59,Medium,2019,3,7,2019Q3
2019-07-12,JPMorgan Chase,JPM,149.9,149.65,147.4,149.43,16701382,-0.007709,0.216971360465369,137.14,149.43,Medium,2019,3,7,2019Q3
2019-07-15,JPMorgan Chase,JPM,150.92,151.5,149.91,150.17,20233107,0.004954,0.2156649002351757,137.53,150.17,Medium,2019,3,7,2019Q3
2019-07-16,JPMorgan Chase,JPM,148.96,149.9,149.25,149.31,22934265,-0.005708,0.2011257669042964,137.86,149.31,Medium,2019,3,7,2019Q3
2019-07-17,JPMorgan Chase,JPM,153.91,153.06,152.07,152.84,11578402,0.023584,0.2053679088754518,138.25,152.84,Medium,2019,3,7,2019Q3
2019-07-18,JPMorgan Chase,JPM,153.42,153.73,152.67,153.17,5589059,0.002164,0.204384645770732,138.63,153.17,Medium,2019,3,7,2019Q3
2019-07-19,JPMorgan Chase,JPM,154.1,156.62,155.37,155.84,5306043,0.017442,0.2068496669312915,139.11,155.84,Medium,2019,3,7,2019Q3
2019-07-22,JPMorgan Chase,JPM,153.3,154.15,152.86,153.44,13561652,-0.015369,0.2049932916722752,139.55,153.44,Medium,2019,3,7,2019Q3
2019-07-23,JPMorgan Chase,JPM,151.01,151.26,150.4,151.14,21117779,-0.014984,0.1990056415074536,139.94,151.14,Medium,2019,3,7,2019Q3
2019-07-24,JPMorgan Chase,JPM,151.8,152.05,149.58,150.98,10966882,-0.001082,0.1963196059669556,140.37,150.98,Medium,2019,3,7,2019Q3
2019-07-25,JPMorgan Chase,JPM,152.37,154.17,151.54,152.81,7264928,0.01212,0.1972156516193413,140.82,152.81,Medium,2019,3,7,2019Q3
2019-07-26,JPMorgan Chase,JPM,152.03,152.87,150.91,151.92,24639026,-0.005857,0.1971750006700332,141.28,151.92,Medium,2019,3,7,2019Q3
2019-07-29,JPMorgan Chase,JPM,150.69,153.15,150.26,151.77,7958778,-0.000947,0.1896057596688455,141.74,151.77,Medium,2019,3,7,2019Q3
2019-07-30,JPMorgan Chase,JPM,153.09,154.84,151.56,153.73,8096532,0.012915,0.1702773904909281,142.22,153.73,Medium,2019,3,7,2019Q3
2019-07-31,JPMorgan Chase,JPM,153.64,153.97,151.99,153.03,17787981,-0.004571,0.1693612789701761,142.71,153.03,Medium,2019,3,7,2019Q3
2019-08-01,JPMorgan Chase,JPM,150.69,152.77,150.13,151.62,16849438,-0.009226,0.1717625337591971,143.15,151.62,Medium,2019,3,8,2019Q3
2019-08-02,JPMorgan Chase,JPM,153.76,153.23,152.56,153.02,19506389,0.009242,0.1724053687764732,143.61,153.02,Medium,2019,3,8,2019Q3
2019-08-05,JPMorgan Chase,JPM,151.41,150.62,148.49,150.55,13431099,-0.016112,0.1785871695180507,144.05,150.55,Medium,2019,3,8,2019Q3
2019-08-06,JPMorgan Chase,JPM,150.82,150.25,149.68,149.89,6638045,-0.00439,0.1649692911946196,144.46,149.89,Medium,2019,3,8,2019Q3
2019-08-07,JPMorgan Chase,JPM,151.32,151.15,149.52,150.16,18104412,0.001757,0.1606070353058606,144.84,150.16,Medium,2019,3,8,2019Q3
2019-08-08,JPMorgan Chase,JPM,151.79,151.98,149.56,151.2,19431017,0.006982,0.1607408820553473,145.2,151.2,Medium,2019,3,8,2019Q3
2019-08-09,JPMorgan Chase,JPM,153.14,153.43,151.8,152.82,17502924,0.010682,0.1628297765997702,145.54,152.82,Medium,2019,3,8,2019Q3
2019-08-12,JPMorgan Chase,JPM,155.23,155.81,154.45,154.75,10752824,0.012647,0.1650385294134426,145.92,154.75,Medium,2019,3,8,2019Q3
2019-08-13,JPMorgan Chase,JPM,154.27,154.23,153.52,154.21,8710718,-0.003493,0.1565679183767907,146.36,154.21,Medium,2019,3,8,2019Q3
2019-08-14,JPMorgan Chase,JPM,155.83,157.38,155.3,156.12,15117261,0.012381,0.1594417688633562,146.86,156.12,Medium,2019,3,8,2019Q3
2019-08-15,JPMorgan Chase,JPM,157.77,158.61,156.16,157.17,7204456,0.006694,0.1589485096884935,147.35,157.17,Medium,2019,3,8,2019Q3
2019-08-16,JPMorgan Chase,JPM,159.0,158.78,158.31,158.64,16464559,0.009404,0.1591849507600602,147.87,158.64,Medium,2019,3,8,2019Q3
2019-08-19,JPMorgan Chase,JPM,158.12,158.09,157.06,157.43,8982077,-0.007667,0.1613428306493073,148.41,157.43,Medium,2019,3,8,2019Q3
2019-08-20,JPMorgan Chase,JPM,158.63,160.3,156.66,158.8,5109419,0.008697,0.1617216627101575,149.03,158.8,Medium,2019,3,8,2019Q3
2019-08-21,JPMorgan Chase,JPM,158.45,159.43,157.96,158.54,20694735,-0.001607,0.1619866605679148,149.6,158.54,Medium,2019,3,8,2019Q3
2019-08-22,JPMorgan Chase,JPM,158.85,159.45,156.61,158.69,16770884,0.000921,0.1595235460836101,150.15,158.69,Medium,2019,3,8,2019Q3
2019-08-23,JPMorgan Chase,JPM,158.97,159.86,158.23,159.07,8953559,0.002398,0.1569597043605515,150.73,159.07,Medium,2019,3,8,2019Q3
2019-08-26,JPMorgan Chase,JPM,165.67,163.72,161.78,163.35,6401770,0.026941,0.1725553384522155,151.33,163.35,Medium,2019,3,8,2019Q3
2019-08-27,JPMorgan Chase,JPM,163.08,161.74,160.52,161.52,9225289,-0.011209,0.1756393243997483,151.8,161.52,Medium,2019,3,8,2019Q3
2019-08-28,JPMorgan Chase,JPM,164.0,164.68,163.6,163.99,24503353,0.015301,0.1685721324113519,152.29,163.99,Medium,2019,3,8,2019Q3
2019-08-29,JPMorgan Chase,JPM,166.89,167.57,164.95,167.0,13278970,0.018338,0.174774200227174,152.81,167.0,Medium,2019,3,8,2019Q3
2019-08-30,JPMorgan Chase,JPM,169.17,169.55,167.55,168.79,17465230,0.010719,0.1709732058614792,153.34,168.79,Medium,2019,3,8,2019Q3
2019-09-02,JPMorgan Chase,JPM,167.35,167.84,167.54,167.71,15562442,-0.006429,0.1645981750929549,153.82,167.71,Medium,2019,3,9,2019Q3
2019-09-03,JPMorgan Chase,JPM,170.96,171.86,169.83,171.34,5089643,0.021691,0.1640617836127808,154.31,171.34,Medium,2019,3,9,2019Q3
2019-09-04,JPMorgan Chase,JPM,170.72,172.64,169.82,170.68,7673373,-0.003866,0.1650422325121874,154.81,170.68,Medium,2019,3,9,2019Q3
2019-09-05,JPMorgan Chase,JPM,171.89,172.53,171.66,172.21,6850487,0.008974,0.1639702215437409,155.36,172.21,Medium,2019,3,9,2019Q3
2019-09-06,JPMorgan Chase,JPM,172.69,174.27,169.81,172.53,8492404,0.001841,0.1614293683281992,155.91,172.53,Medium,2019,3,9,2019Q3
2019-09-09,JPMorgan Chase,JPM,172.1,173.9,171.28,171.78,23007215,-0.004333,0.1626792223638604,156.43,171.78,Medium,2019,3,9,2019Q3
2019-09-10,JPMorgan Chase,JPM,170.27,173.46,172.84,173.02,22973037,0.007205,0.1608487268184528,156.91,173.02,Medium,2019,3,9,2019Q3
2019-09-11,JPMorgan Chase,JPM,175.47,177.53,175.64,177.17,11257866,0.023996,0.1687409298200586,157.46,177.17,Medium,2019,3,9,2019Q3
2019-09-12,JPMorgan Chase,JPM,177.05,181.53,176.84,177.8,8828512,0.003547,0.163392901534751,158.0,177.8,Medium,2019,3,9,2019Q3
2019-09-13,JPMorgan Chase,JPM,182.54,186.27,182.21,182.29,18522029,0.025243,0.1729833819668914,158.6,182.29,Medium,2019,3,9,2019Q3
2019-09-16,JPMorgan Chase,JPM,181.22,184.01,180.94,181.93,23850456,-0.001992,0.1618464462870222,159.19,181.93,Medium,2019,3,9,2019Q3
2019-09-17,JPMorgan Chase,JPM,184.27,183.27,181.72,182.16,9308470,0.001293,0.1593798452391926,159.8,182.16,Medium,2019,3,9,2019Q3
2019-09-18,JPMorgan Chase,JPM,180.21,179.51,175.12,179.41,23330585,-0.015126,0.1709035119923641,160.35,179.41,Medium,2019,3,9,2019Q3
2019-09-19,JPMorgan Chase,JPM,179.95,181.38,176.46,178.2,16369084,-0.006711,0.1747875186516869,160.9,178.2,Medium,2019,3,9,2019Q3
2019-09-20,JPMorgan Chase,JPM,178.57,178.03,177.19,177.77,22353818,-0.002434,0.1755726287356849,161.47,177.77,Medium,2019,3,9,2019Q3
2019-09-23,JPMorgan Chase,JPM,175.69,177.13,176.01,177.09,17610853,-0.003828,0.1759213148211439,162.01,177.09,Medium,2019,3,9,2019Q3
2019-09-24,JPMorgan Chase,JPM,173.98,176.97,174.23,175.0,13258952,-0.01178,0.1807910753250454,162.52,175.0,Medium,2019,3,9,2019Q3
2019-09-25,JPMorgan Chase,JPM,172.93,174.0,172.98,173.38,11020757,-0.009281,0.1832479035917154,162.93,173.38,Medium,2019,3,9,2019Q3
2019-09-26,JPMorgan Chase,JPM,171.77,174.52,172.09,172.81,23474861,-0.003293,0.1840501617824655,163.33,172.81,Medium,2019,3,9,2019Q3
2019-09-27,JPMorgan Chase,JPM,176.39,175.92,174.3,175.44,18075339,0.015266,0.1865259323246669,163.72,175.44,Medium,2019,3,9,2019Q3
2019-09-30,JPMorgan Chase,JPM,172.06,172.66,171.59,172.19,17250283,-0.018525,0.1946169852679165,164.09,172.19,Medium,2019,3,9,2019Q3
2019-10-01,JPMorgan Chase,JPM,167.9,168.27,165.51,167.73,13548378,-0.025916,0.2110726969260624,164.42,167.73,Medium,2019,4,10,2019Q4
2019-10-02,JPMorgan Chase,JPM,165.19,164.49,163.8,164.06,13406926,-0.021867,0.2218974545295098,164.69,164.06,Medium,2019,4,10,2019Q4
2019-10-03,JPMorgan Chase,JPM,163.93,163.35,161.45,162.36,24568447,-0.010359,0.2244305264233809,164.88,162.36,Medium,2019,4,10,2019Q4
2019-10-04,JPMorgan Chase,JPM,163.5,165.71,163.54,163.72,20667448,0.008343,0.2254436403731005,165.11,163.72,Medium,2019,4,10,2019Q4
2019-10-07,JPMorgan Chase,JPM,161.92,163.09,162.34,163.04,20441154,-0.004172,0.2120397010934022,165.34,135.65,Medium,2019,4,10,2019Q4
2019-10-08,JPMorgan Chase,JPM,161.36,163.31,161.16,162.33,5039102,-0.004344,0.2098019265527074,165.51,135.94,Medium,2019,4,10,2019Q4
2019-10-09,JPMorgan Chase,JPM,162.51,163.37,160.85,161.58,17601918,-0.004626,0.2052801786357973,165.68,136.23,Medium,2019,4,10,2019Q4
2019-10-10,JPMorgan Chase,JPM,158.01,158.44,157.75,157.81,11038360,-0.023341,0.2077227020277855,165.8,136.5,Medium,2019,4,10,2019Q4
2019-10-11,JPMorgan Chase,JPM,158.86,160.35,158.72,159.57,20095229,0.01117,0.20796293353563,165.94,136.77,Medium,2019,4,10,2019Q4
2019-10-14,JPMorgan Chase,JPM,162.83,162.73,159.39,162.25,6066485,0.016829,0.2142818036249109,166.17,137.05,Medium,2019,4,10,2019Q4
2019-10-15,JPMorgan Chase,JPM,160.75,161.92,160.81,161.62,12374216,-0.003909,0.2032741545640035,166.4,137.33,Medium,2019,4,10,2019Q4
2019-10-16,JPMorgan Chase,JPM,160.41,162.2,161.08,161.84,22231255,0.001394,0.2033961852239157,166.64,137.61,Medium,2019,4,10,2019Q4
2019-10-17,JPMorgan Chase,JPM,160.51,162.83,161.23,162.14,15809119,0.001813,0.2011801202656038,166.86,137.88,Medium,2019,4,10,2019Q4
2019-10-18,JPMorgan Chase,JPM,158.85,160.92,159.5,160.01,5198402,-0.013136,0.2034112138814988,167.0,138.14,Medium,2019,4,10,2019Q4
2019-10-21,JPMorgan Chase,JPM,160.09,160.44,157.23,159.17,6207289,-0.005245,0.203502542337216,167.09,138.41,Medium,2019,4,10,2019Q4
2019-10-22,JPMorgan Chase,JPM,162.64,164.08,162.71,162.8,14767584,0.022816,0.2146682599799691,167.26,138.69,Medium,2019,4,10,2019Q4
2019-10-23,JPMorgan Chase,JPM,162.82,163.54,160.53,162.84,24230828,0.000267,0.2002915708861838,167.4,138.96,Medium,2019,4,10,2019Q4
2019-10-24,JPMorgan Chase,JPM,163.51,163.71,162.93,163.35,11068875,0.003134,0.2001826442255104,167.52,139.23,Medium,2019,4,10,2019Q4
2019-10-25,JPMorgan Chase,JPM,161.16,162.86,161.05,161.98,12392860,-0.008422,0.1822598713310202,167.59,139.48,Medium,2019,4,10,2019Q4
2019-10-28,JPMorgan Chase,JPM,160.77,162.91,160.94,161.15,22404884,-0.0051,0.1822047594275984,167.66,139.72,Medium,2019,4,10,2019Q4
2019-10-29,JPMorgan Chase,JPM,162.2,163.39,162.17,162.52,16648102,0.00846,0.1851635831359341,167.73,139.97,Medium,2019,4,10,2019Q4
2019-10-30,JPMorgan Chase,JPM,160.1,162.22,158.7,160.85,20210721,-0.010261,0.183087123255607,167.78,140.21,Medium,2019,4,10,2019Q4
2019-10-31,JPMorgan Chase,JPM,163.78,165.53,162.89,164.18,7662752,0.020727,0.1958221603880279,167.89,140.46,Medium,2019,4,10,2019Q4
2019-11-01,JPMorgan Chase,JPM,160.79,161.05,158.95,160.89,8384723,-0.020046,0.20219919212895,167.93,140.71,Medium,2019,4,11,2019Q4
2019-11-04,JPMorgan Chase,JPM,159.46,160.85,158.01,159.66,9331202,-0.00766,0.2026004666381256,167.85,140.95,Medium,2019,4,11,2019Q4
2019-11-05,JPMorgan Chase,JPM,157.07,156.91,155.61,156.73,7751811,-0.018327,0.2058252805084935,167.76,141.17,Medium,2019,4,11,2019Q4
2019-11-06,JPMorgan Chase,JPM,159.01,160.17,156.08,159.4,17445425,0.017003,0.2134623699846465,167.67,141.4,Medium,2019,4,11,2019Q4
2019-11-07,JPMorgan Chase,JPM,160.61,161.44,158.67,159.38,8558864,-0.00014,0.2135832248127987,167.51,141.63,Medium,2019,4,11,2019Q4
2019-11-08,JPMorgan Chase,JPM,158.03,159.42,156.15,158.85,21669827,-0.003291,0.2067526077313425,167.31,141.85,Medium,2019,4,11,2019Q4
2019-11-11,JPMorgan Chase,JPM,159.27,160.59,158.81,159.7,18338896,0.005327,0.2029358509789189,167.15,142.07,Medium,2019,4,11,2019Q4
2019-11-12,JPMorgan Chase,JPM,162.88,163.5,162.22,162.56,23308799,0.017943,0.1985920860513,166.98,142.3,Medium,2019,4,11,2019Q4
2019-11-13,JPMorgan Chase,JPM,163.56,163.25,162.57,163.06,23432533,0.00304,0.1886877422965767,166.83,142.55,Medium,2019,4,11,2019Q4
2019-11-14,JPMorgan Chase,JPM,164.46,166.99,165.22,165.46,17068033,0.014714,0.190865295764967,166.69,142.8,Medium,2019,4,11,2019Q4
2019-11-15,JPMorgan Chase,JPM,164.81,165.33,164.62,164.9,18319337,-0.003382,0.1898068811246734,166.54,143.05,Medium,2019,4,11,2019Q4
2019-11-18,JPMorgan Chase,JPM,163.6,163.52,162.27,162.95,5539083,-0.011794,0.1926345522843889,166.36,143.28,Medium,2019,4,11,2019Q4
2019-11-19,JPMorgan Chase,JPM,162.17,164.23,162.93,163.48,16516938,0.003243,0.1923843048491116,166.17,143.52,Medium,2019,4,11,2019Q4
2019-11-20,JPMorgan Chase,JPM,162.02,162.78,159.24,162.1,10433524,-0.008468,0.1935589663815745,165.87,143.75,Medium,2019,4,11,2019Q4
2019-11-21,JPMorgan Chase,JPM,162.34,164.12,161.69,163.55,11677011,0.008995,0.1817436992654103,165.58,143.97,Medium,2019,4,11,2019Q4
2019-11-22,JPMorgan Chase,JPM,162.1,164.31,162.5,162.76,15005508,-0.00484,0.1800707977444735,165.19,144.18,Medium,2019,4,11,2019Q4
2019-11-25,JPMorgan Chase,JPM,162.71,165.03,161.84,162.64,18576088,-0.000748,0.1734953031963294,164.81,144.4,Medium,2019,4,11,2019Q4
2019-11-26,JPMorgan Chase,JPM,157.93,159.26,157.99,158.1,20782027,-0.027909,0.1913807176090778,164.33,144.59,Medium,2019,4,11,2019Q4
2019-11-27,JPMorgan Chase,JPM,157.0,158.75,156.11,157.9,23716769,-0.001254,0.1912872459756577,163.9,144.78,Medium,2019,4,11,2019Q4
2019-11-28,JPMorgan Chase,JPM,158.43,157.96,155.41,157.47,17005637,-0.002739,0.1912119131954803,163.48,144.97,Medium,2019,4,11,2019Q4
2019-11-29,JPMorgan Chase,JPM,159.56,162.72,157.36,159.83,22807371,0.014969,0.1929299748354668,163.12,145.18,Medium,2019,4,11,2019Q4
2019-12-02,JPMorgan Chase,JPM,162.08,163.31,160.93,161.63,12932440,0.01128,0.1949353601369899,162.81,145.4,Medium,2019,4,12,2019Q4
2019-12-03,JPMorgan Chase,JPM,162.95,164.13,161.23,161.73,22311244,0.000623,0.1832004310898407,162.55,145.62,Medium,2019,4,12,2019Q4
2019-12-04,JPMorgan Chase,JPM,157.92,158.86,156.91,158.46,19386640,-0.020224,0.1921953313710857,162.25,145.83,Medium,2019,4,12,2019Q4
2019-12-05,JPMorgan Chase,JPM,158.12,158.9,157.44,157.63,12002370,-0.005229,0.1922217533636787,161.95,146.03,Medium,2019,4,12,2019Q4
2019-12-06,JPMorgan Chase,JPM,160.33,161.76,159.12,159.99,6564527,0.014983,0.1964160643238806,161.64,146.25,Medium,2019,4,12,2019Q4
2019-12-09,JPMorgan Chase,JPM,158.54,161.06,158.16,159.64,14666787,-0.002183,0.1959828413986885,161.39,146.45,Medium,2019,4,12,2019Q4
2019-12-10,JPMorgan Chase,JPM,158.5,160.12,156.7,157.55,14785719,-0.013122,0.1976329948070763,161.18,146.64,Medium,2019,4,12,2019Q4
2019-12-11,JPMorgan Chase,JPM,159.97,160.07,159.0,159.89,24272826,0.014829,0.2007250867347918,161.1,146.85,Medium,2019,4,12,2019Q4
2019-12-12,JPMorgan Chase,JPM,156.25,156.97,155.57,156.67,20250521,-0.020137,0.1987718618532486,160.99,147.03,Medium,2019,4,12,2019Q4
2019-12-13,JPMorgan Chase,JPM,155.23,158.5,155.69,156.49,6793479,-0.001105,0.1908241219741001,160.84,147.23,Medium,2019,4,12,2019Q4
2019-12-16,JPMorgan Chase,JPM,156.64,159.0,156.45,157.64,12928031,0.007349,0.1911299245263141,160.73,147.44,Medium,2019,4,12,2019Q4
2019-12-17,JPMorgan Chase,JPM,157.86,159.32,157.59,157.94,14386498,0.001906,0.1834370217139839,160.65,147.65,Medium,2019,4,12,2019Q4
2019-12-18,JPMorgan Chase,JPM,154.48,155.61,154.48,155.52,17997440,-0.015324,0.1818111810049855,160.52,147.84,Medium,2019,4,12,2019Q4
2019-12-19,JPMorgan Chase,JPM,154.24,154.92,152.31,153.75,7438030,-0.011389,0.1843848190564955,160.44,148.03,Medium,2019,4,12,2019Q4
2019-12-20,JPMorgan Chase,JPM,152.16,153.26,151.84,152.45,19353082,-0.008476,0.185521452362161,160.3,148.21,Medium,2019,4,12,2019Q4
2019-12-23,JPMorgan Chase,JPM,152.8,155.48,153.29,154.0,24093179,0.010201,0.1875618692818361,160.14,148.4,Medium,2019,4,12,2019Q4
2019-12-24,JPMorgan Chase,JPM,153.87,154.48,153.66,154.38,15239611,0.002466,0.1790480445053016,159.99,148.59,Medium,2019,4,12,2019Q4
2019-12-25,JPMorgan Chase,JPM,152.86,154.6,151.4,153.68,21619556,-0.004565,0.1786705288960662,159.83,148.78,Medium,2019,4,12,2019Q4
2019-12-26,JPMorgan Chase,JPM,153.57,155.97,153.64,154.52,15626708,0.005469,0.1731182794860408,159.68,148.98,Medium,2019,4,12,2019Q4
2019-12-27,JPMorgan Chase,JPM,151.41,153.93,151.02,153.11,14717865,-0.009134,0.1742529784027255,159.54,149.17,Medium,2019,4,12,2019Q4
2019-12-30,JPMorgan Chase,JPM,154.66,155.02,153.55,154.58,7873238,0.00962,0.1752825711122985,159.45,149.36,Medium,2019,4,12,2019Q4
2019-12-31,JPMorgan Chase,JPM,154.77,156.13,154.68,155.51,22389799,0.005994,0.1761355713932136,159.3,149.55,Medium,2019,4,12,2019Q4
2020-01-01,JPMorgan Chase,JPM,156.57,156.3,154.96,155.12,6534818,-0.002511,0.1749609830863777,159.15,149.75,Medium,2020,1,1,2020Q1
2020-01-02,JPMorgan Chase,JPM,155.62,155.31,154.43,154.85,20078558,-0.001727,0.1721590332270398,158.98,149.94,Medium,2020,1,1,2020Q1
2020-01-03,JPMorgan Chase,JPM,155.49,155.8,152.03,154.23,5062745,-0.003989,0.1720445467239067,158.82,150.11,Medium,2020,1,1,2020Q1
2020-01-06,JPMorgan Chase,JPM,156.77,158.49,155.01,156.22,12168277,0.012865,0.1771713174007889,158.72,150.3,Medium,2020,1,1,2020Q1
2020-01-07,JPMorgan Chase,JPM,156.23,158.73,156.15,156.69,23698364,0.00304,0.1584729171050352,158.61,150.48,Medium,2020,1,1,2020Q1
2020-01-08,JPMorgan Chase,JPM,156.57,158.21,155.24,156.31,21502444,-0.00241,0.1585719147494612,158.51,150.66,Medium,2020,1,1,2020Q1
2020-01-09,JPMorgan Chase,JPM,154.22,156.06,153.26,154.45,24766691,-0.011907,0.1619921539647886,158.32,150.85,Medium,2020,1,1,2020Q1
2020-01-10,JPMorgan Chase,JPM,155.91,157.11,154.37,155.65,21208546,0.007744,0.1572440514360204,158.22,151.04,Medium,2020,1,1,2020Q1
2020-01-13,JPMorgan Chase,JPM,157.46,157.34,156.38,156.76,6647306,0.007156,0.1549200212701982,158.16,151.24,Medium,2020,1,1,2020Q1
2020-01-14,JPMorgan Chase,JPM,156.24,156.57,154.08,155.77,12185889,-0.006305,0.1555996041527188,158.14,151.44,Medium,2020,1,1,2020Q1
2020-01-15,JPMorgan Chase,JPM,155.0,156.35,154.09,155.0,20454033,-0.004976,0.1453406705858985,158.05,151.63,Low,2020,1,1,2020Q1
2020-01-16,JPMorgan Chase,JPM,154.87,154.89,152.39,154.82,21829082,-0.001157,0.144714781417175,157.96,151.82,Low,2020,1,1,2020Q1
2020-01-17,JPMorgan Chase,JPM,152.78,152.81,151.39,152.62,23636777,-0.014217,0.1421862553687703,157.83,151.99,Low,2020,1,1,2020Q1
2020-01-20,JPMorgan Chase,JPM,153.65,154.13,152.81,152.81,13612234,0.001246,0.142397235986542,157.7,152.14,Low,2020,1,1,2020Q1
2020-01-21,JPMorgan Chase,JPM,149.32,150.09,149.66,149.69,19776505,-0.020413,0.1490182526566508,157.44,152.27,Low,2020,1,1,2020Q1
2020-01-22,JPMorgan Chase,JPM,147.13,148.97,144.76,147.32,17717944,-0.015802,0.1459758514698875,157.12,152.4,Low,2020,1,1,2020Q1
2020-01-23,JPMorgan Chase,JPM,146.05,148.4,144.89,146.42,15418641,-0.006103,0.1367709296438444,156.74,152.53,Low,2020,1,1,2020Q1
2020-01-24,JPMorgan Chase,JPM,145.41,146.59,144.79,145.31,8667000,-0.007598,0.1376050561371078,156.35,152.66,Low,2020,1,1,2020Q1
2020-01-27,JPMorgan Chase,JPM,146.65,149.3,145.24,146.18,6976024,0.006004,0.1368273541816791,156.02,152.78,Low,2020,1,1,2020Q1
2020-01-28,JPMorgan Chase,JPM,146.97,148.2,145.87,146.75,22762761,0.003883,0.1374959305732608,155.68,152.92,Low,2020,1,1,2020Q1
2020-01-29,JPMorgan Chase,JPM,149.3,151.52,148.59,149.34,24583976,0.017661,0.1436720861319877,155.43,153.06,Low,2020,1,1,2020Q1
2020-01-30,JPMorgan Chase,JPM,150.37,150.61,147.38,149.57,19048463,0.001487,0.1406381931194982,155.15,153.2,Low,2020,1,1,2020Q1
2020-01-31,JPMorgan Chase,JPM,149.41,150.35,149.51,150.0,7473443,0.002914,0.139160254725362,154.89,153.34,Low,2020,1,1,2020Q1
2020-02-03,JPMorgan Chase,JPM,146.74,149.13,146.06,147.85,21106580,-0.014336,0.1409209507220273,154.6,153.45,Low,2020,1,2,2020Q1
2020-02-04,JPMorgan Chase,JPM,145.97,146.45,145.67,145.74,18550605,-0.014309,0.1453227693018973,154.35,153.55,Low,2020,1,2,2020Q1
2020-02-05,JPMorgan Chase,JPM,145.87,147.13,145.53,145.9,21360335,0.001129,0.1453453410992427,154.11,153.65,Low,2020,1,2,2020Q1
2020-02-06,JPMorgan Chase,JPM,145.97,146.87,145.77,146.1,11670384,0.001347,0.1440665873873416,153.88,153.74,Low,2020,1,2,2020Q1
2020-02-07,JPMorgan Chase,JPM,145.71,147.0,146.35,146.68,16255209,0.003966,0.1432936946854499,153.62,153.84,Low,2020,1,2,2020Q1
2020-02-10,JPMorgan Chase,JPM,149.22,149.59,147.22,149.07,17446661,0.016313,0.1489633078991673,153.37,153.93,Low,2020,1,2,2020Q1
2020-02-11,JPMorgan Chase,JPM,148.34,147.9,145.18,147.02,22072486,-0.013753,0.151683905470236,153.07,154.0,Medium,2020,1,2,2020Q1
2020-02-12,JPMorgan Chase,JPM,149.2,152.67,149.09,150.2,24953905,0.021608,0.1661537450738177,152.91,154.09,Medium,2020,1,2,2020Q1
2020-02-13,JPMorgan Chase,JPM,147.31,147.89,146.72,147.42,5427060,-0.018455,0.1736743134443279,152.7,154.15,Medium,2020,1,2,2020Q1
2020-02-14,JPMorgan Chase,JPM,148.22,148.6,147.52,148.16,11043400,0.005016,0.1745472458912507,152.47,154.23,Medium,2020,1,2,2020Q1
2020-02-17,JPMorgan Chase,JPM,144.05,146.48,144.33,144.37,20866948,-0.025617,0.1828846772557826,152.16,154.3,Medium,2020,1,2,2020Q1
2020-02-18,JPMorgan Chase,JPM,142.15,142.39,141.94,142.04,11133287,-0.016142,0.1861994018792572,151.85,154.35,Medium,2020,1,2,2020Q1
2020-02-19,JPMorgan Chase,JPM,136.16,137.24,134.59,136.47,24453623,-0.039213,0.2134053448889194,151.38,154.38,Medium,2020,1,2,2020Q1
2020-02-20,JPMorgan Chase,JPM,130.04,130.92,129.75,129.94,5611972,-0.047823,0.2470750551861547,150.85,154.38,Medium,2020,1,2,2020Q1
2020-02-21,JPMorgan Chase,JPM,124.87,125.25,124.0,125.03,24836932,-0.037816,0.2605697919217383,150.22,154.36,Medium,2020,1,2,2020Q1
2020-02-24,JPMorgan Chase,JPM,123.2,123.92,122.95,123.53,18280836,-0.011978,0.2573263404807748,149.54,154.34,Medium,2020,1,2,2020Q1
2020-02-25,JPMorgan Chase,JPM,121.63,122.03,121.32,121.68,7130995,-0.014973,0.2581193085634145,148.81,154.3,Medium,2020,1,2,2020Q1
2020-02-26,JPMorgan Chase,JPM,118.49,118.44,117.97,118.21,23124181,-0.028514,0.264601059967773,148.07,154.24,Medium,2020,1,2,2020Q1
2020-02-27,JPMorgan Chase,JPM,112.05,113.16,112.64,112.92,23848724,-0.044715,0.2830613258247565,147.25,154.16,Medium,2020,1,2,2020Q1
2020-02-28,JPMorgan Chase,JPM,110.97,112.1,110.37,110.58,7552590,-0.020738,0.2844715446462695,146.41,154.06,Medium,2020,1,2,2020Q1
2020-03-02,JPMorgan Chase,JPM,113.15,114.04,112.91,113.56,16756096,0.026961,0.3028841892793919,145.6,153.99,High,2020,1,3,2020Q1
2020-03-03,JPMorgan Chase,JPM,108.21,108.56,107.8,107.87,11185286,-0.050101,0.3235535389314237,144.67,153.88,High,2020,1,3,2020Q1
